reviewId,title,text,stars,state,reviewUrl
ChZDSUhNMG9nS0VJQ0FnSURJMktLZUdBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Paling suka kalo akhir tahun kesini, diskonaannyaa banyak ",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJMktLZUdBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDI2KKeGA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJbU5fczRBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Sama kayak matahari lainnya komplit,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJbU5fczRBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDImN_s4AE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNRaHBtakV3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Kalau nasalah pilihan, matahari bs menjadi salah satu destinasi untuk mencaei beragam jenis pakaian",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRaHBtakV3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICQhpmjEw%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJeU9fcTZnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Toko Matahari ... Pasti kenal dong, dimana-mana ada cabangnya. Tempat berbelanja pakaian luar/dalam, Kemeja, Dasi, Jas, Kaos , Celana Panjang/Pendek, Jaket, Kosmetika, Aksesoris, Sun glasses, Sepatu, Sandal, Mainan anak, dll",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJeU9fcTZnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIyO_q6gE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURJeU92bU9nEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Matahari nya lengkappp bgt ada macem2.. Terlengkap dr matahari lain yg prnh kukunjunhi,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJeU92bU9nEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIyOvmOg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJa0xtQWlnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Banyak playground nya.. cocok untuk balita,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJa0xtQWlnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIkLmAigE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJa1BMb2pnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Oke, lengkap, banyak diskon2 menarik",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJa1BMb2pnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIkPLojgE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURnM2VMMUhnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Kalau kesini jangan lupaa ke food courtnya yaa disini lengkap harga terjangkau juga. Semua brand fashion disini ada , makanan juga lengkap. Fasilitas oke",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnM2VMMUhnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDg3eL1Hg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURJb01yUWFBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Seperti matahari2 lain .Cuma Krn di Hartono mall yg luas jd sering agak bingung sy posisinya dmn.,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJb01yUWFBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIoMrQaA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURJb0p6a1dREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"✓nyaman berbelanja di matahari departemen store
✓tingkatkan kembali untuk koleksi sepatu ",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJb0p6a1dREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIoJzkWQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJd0xHUjV3RRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Tempatnya nyaman, penempatan barangnya mudah untuk ditemukan dan rapi",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJd0xHUjV3RRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIwLGR5wE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURJd015Sk9nEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Wuihhhh kl nda tahan godaan bisa blanja terus nehhj disini...diskone lg gede2an,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJd015Sk9nEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIwMyJOg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJd0xTaXBnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Sering banyak diskonan baju disini.. Kalau mau beli baju matahari yang diskonan mending beli disini hehe,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJd0xTaXBnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIwLSipgE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURJZ08yQjRBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Layaknya seperti Matahari Store pada umumnya,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJZ08yQjRBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDIgO2B4AE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJeDUzT2Z3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat berbelanja baju diskon yang berkualitas dan cukup murah. Apabila ingin membeli pakaian atau sepatu untuk keluarga tercinta sangat direkomendasikan ke sini untuk berbelanja.,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJeDUzT2Z3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIx53Ofw%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJXzZfc2tRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Mall yg bagus utk jln2 bersama klrg dan teman,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJXzZfc2tRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI_6_skQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJdjQ2Wk9REAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Bebas pilih semua ada hihi,3,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJdjQ2Wk9REAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIv46ZOQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJM19MZjVRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Walau kadang harganya gak masuk akal, tapi masih suka ke sini buat liat2 diskon.",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJM19MZjVRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI3_Lf5QE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJMzdTOUxBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"parkir luas,.. n konplit butuh endurance untuk keliling tiap lantai",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJMzdTOUxBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI37S9LA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJbi1IWDNnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Pakaiannya komplit, . . . . .",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJbi1IWDNnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIn-HX3gE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJNy11QmZ3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Banyak diskon yang bisa di pilihh,3,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJNy11QmZ3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI7-uBfw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJejZ1RmNREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Lebih lengkap dari Matahari dept. Store lainnya. Di sini ada brand Isla.,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJejZ1RmNREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIz6uFcQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJejZqdzlRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Tersedia pakaian dan kebutuhan papan yang lengkap,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJejZqdzlRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIz6jw9QE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJOS1YeEJREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Nyaman, hanya saja terlalu sempit",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJOS1YeEJREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI9-XxBQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJdDVlZWl3RRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Pelayanan ramah, barang cukup lengkap",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJdDVlZWl3RRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIt5eeiwE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJdF9QSlVnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Pelayanan nya bagus.lengkap merk nya ada semua,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJdF9QSlVnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIt_PJUg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJMTQtbFhBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Biasa aja....Matahari tetap ada diskonnya...,3,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJMTQtbFhBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI14-lXA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJNS1LSFFnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Nyaman, semua ada disini, cocok sebagai tempat ngumpul bersama teman dan keluarga",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJNS1LSFFnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI5-KHQg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJeDVuSkZREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Sama kayak matahari biasanya... Brandon dll...,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJeDVuSkZREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIx5nJFQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJeDVDNXJnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,kualitas barangnya dari dulu selalu bagus dan as always banyak diskon ,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJeDVDNXJnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIx5C5rgE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJaF9xQy1RRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Banyak pilihan, semuanya bikin ngiler, dari baju sampai model sendal dan sepatu nya jg bkin bingung mau yg mana",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJaF9xQy1RRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIh_qC-QE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJbTVDaE53EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Cukup bagus, tp sepi pengunjung...",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJbTVDaE53EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIm5ChNw%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJNjc2TTdnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat belanja cukup nyaman di jogja utara,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJNjc2TTdnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI676M7gE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJeS1HSm93RRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Saya ke matahari kok ga panas ya?,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJeS1HSm93RRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIy-GJowE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJaTUtX2JBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Standar matahari.. lumayan luas dan banyak pilihan,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJaTUtX2JBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIi5-_bA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJaTdIdkd3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Jalan jalan liat barang yang ada di mall hartono,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJaTdIdkd3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIi7HvGw%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJODZpbHBnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Banyak diskonan dan pelayanan baik,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJODZpbHBnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI86ilpgE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJclkySnRRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Mataharinya lebih luas, jadi kalo milih barang agak santai gaes",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJclkySnRRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIrY2JtQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNvNWRXMU93EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Mall yang lengkap untuk belanja dan cuci mata,  fasilitas  parkir yg memadai...",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvNWRXMU93EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICo5dW1Ow%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJcmVXenlRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Belanja murah dan banyak diskon dan bonus sesuai ketentuan,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJcmVXenlRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIreWzyQE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJOVl5dTFRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Salah satu alternatif tbaik dan harga terjangkau di antara distro dan butik,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJOVl5dTFRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI9Yyu1QE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJNWNfRlp3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Matahari store, menyediakan kebutuhan pakaian, pria, wanita dan anak-anak. Tempatnya adem dan bersih.",3,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJNWNfRlp3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI5c_FZw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJNVpmM1JnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Penghilang penat bagi yang suka keramaian, shoppinh dan keliling keliling hanya utk melihat lihat wkwk",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJNVpmM1JnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI5Zf3Rg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJNWZtMUJ3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Matahari paling lengkap di Jogja. Luas banget
Cari banyak model cuma dsini. Dibanding di Lippo plaza atau galeria mall",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJNWZtMUJ3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI5fm1Bw%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJMmRLNy1RRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Diskonan banyak sekali apalagi akhir tahun,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJMmRLNy1RRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI2dK7-QE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJbWJUcWFREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Lokasi di ujung, lengkap, harga relatif sama dgn yg lain",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJbWJUcWFREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICImbTqaQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJeWQtRDlBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat belanja paling nyaman di jogja,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJeWQtRDlBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIyd-D9AE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJeWN2YWFnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Cozy place, diantara mal mal lain di jogjakarta, makanan di food court banyak pilihan, tempat memang kurang luas, view nya bagus",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJeWN2YWFnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIycvaag%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJeWN5VkdnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"play groud luas, nyaman, keren..!",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJeWN5VkdnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIycyVGg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJOFktcFRBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,barang barang di sini kurang begitu lengkap dan kurang update menurut saya. lebih menarik di store mall JCM,3,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJOFktcFRBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI8Y-pTA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJMGJXeTN3RRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Sangat senang berbelanja disini, barang nya berbeda tidak seperti matahari mall yang lain",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJMGJXeTN3RRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI0bWy3wE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNvNmN1UWRREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Tempatnya sangat luas..nyaman, sering ada event yg menarik.",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvNmN1UWRREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICo6cuQdQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNvcGZDUUxBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat cari diskonan baju celana,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvcGZDUUxBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICopfCQLA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJd2JyWUdREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Bintang 4 dulu yaa.. soalnya tidak lengkap,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJd2JyWUdREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIwbrYGQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNJX3JpMzVnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Matahari selalu menawarkan harga yg ramah di kantong.  Apalagi setelah pembayaran masih ada diskon,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJX3JpMzVnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICI_ri35gE%7C%7C?hl=en
